ID,Short label,Label,County Name,Population,2020-03-04,2020-03-05,2020-03-06,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19
253,JON,Jones,Jones,19735,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.72 ,0.72 ,1.45 ,1.45 ,1.45 ,1.45 ,1.45 ,0.72 ,1.45 ,0.72 ,0.72 ,0.72 ,0.72 ,0.72 ,0.72 ,0.72 ,2.90 ,7.24 ,7.24 ,7.24 ,7.24 ,24.61 ,23.89 ,21.72 ,35.47 ,35.47 ,47.05 ,47.05 ,34.02 ,34.02 ,36.19 ,21.72 ,21.72 ,12.31 ,13.03 ,12.31 ,18.82 ,16.65 ,14.48 ,14.48 ,12.31 ,13.75 ,11.58 ,17.37 ,18.10 ,16.65 ,16.65 ,16.65 ,(10.13),(11.58),136.81 ,158.53 ,192.55 ,192.55 ,192.55 ,365.56 ,388.00 ,226.57 ,204.86 ,170.83 ,170.83 ,170.83 ,21.72 ,(0.72),(2.17),(3.62),(4.34),(4.34),(4.34),(4.34),(15.20),(13.75),(15.93),13.75 ,13.75 ,13.75 ,(18.82),(7.96),(7.24),(4.34),(31.13),(31.13),(31.13),5.07 ,6.51,4.34 ,4.34 ,2.17 ,2.17 ,2.17 ,(1.45),(1.45),(2.17),(4.34),(4.34),(4.34),(4.34),(1.45),(1.45),0.72 ,25.34 ,26.78 ,26.78 
255,KAR,Karnes,Karnes,15393,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.93 ,0.93 ,0.93 ,1.86 ,1.86 ,1.86 ,1.86 ,0.93 ,0.93 ,0.93 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.93 ,0.93 ,0.93 ,0.93 ,0.93 ,0.93 ,0.93 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.93 ,0.93 ,0.93 ,0.00 ,0.00 ,0.00 ,0.93 ,0.00 ,0.00 ,0.00 ,0.93 ,0.93 ,0.93 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.78 ,2.78 ,6.50 ,9.28 ,9.28 ,9.28 ,9.28 ,7.42 ,9.28 ,7.42 ,6.50 ,6.50 ,6.50 ,13.92 ,30.63,31.55 ,30.63 ,29.70 ,29.70 ,29.70 ,26.91 ,11.14 ,10.21 ,12.99 ,25.06 ,25.99 ,25.99 ,25.99 ,27.84 ,27.84 ,28.77 ,66.82 ,66.82 
257,KAU,Kaufman,Kaufman,125134,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.23 ,0.23 ,0.23 ,0.23 ,0.23 ,0.23 ,0.34 ,0.11 ,0.23 ,0.34 ,0.80 ,0.91 ,0.91 ,0.68 ,1.26 ,1.37 ,1.60 ,1.71 ,1.83 ,1.83 ,2.17 ,2.05 ,1.94 ,1.60 ,1.60 ,1.83 ,1.83 ,1.83 ,1.83 ,2.05 ,2.85 ,2.74 ,3.31 ,3.31 ,3.42 ,3.08 ,3.65 ,3.20 ,2.74 ,1.83 ,1.83 ,1.83 ,2.40 ,2.05 ,2.28 ,2.85 ,3.31 ,3.31 ,3.42 ,3.54 ,3.65 ,3.54 ,3.65 ,3.54 ,3.54 ,3.08 ,3.20 ,3.65 ,4.11 ,4.45 ,4.00 ,4.00 ,4.00 ,4.91 ,3.88 ,3.42 ,4.00 ,4.68 ,4.68 ,4.68 ,3.31 ,3.54 ,4.22 ,4.91 ,5.25 ,5.25 ,5.25 ,5.48 ,8.90 ,8.68 ,7.42 ,6.96 ,6.96 ,6.96 ,7.31 ,4.00 ,3.77 ,4.00 ,3.42 ,3.42 ,3.42 ,4.00 ,16.78 ,16.10 ,14.84 ,18.04 ,18.04 ,18.04 ,24.20 ,15.64,21.23 ,26.71 ,27.40 ,27.40 ,27.40 ,27.63 ,28.20 ,28.65 ,26.03 ,24.32 ,24.32 ,24.32 ,26.60 ,26.83 ,24.09 ,29.23 ,28.65 ,28.65 
259,KEN,Kendall,Kendall,46278,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.62 ,0.93 ,1.23 ,1.85 ,2.16 ,2.16 ,2.16 ,1.54 ,1.54 ,1.23 ,0.93 ,0.93 ,0.62 ,0.62 ,0.62 ,0.31 ,0.62 ,0.31 ,0.31 ,0.62 ,0.93 ,1.54 ,1.54 ,1.23 ,1.23 ,0.93 ,0.93 ,0.62 ,0.00 ,0.31 ,0.31 ,0.62 ,0.62 ,0.62 ,0.62 ,0.62 ,0.31 ,0.31 ,0.00 ,0.00 ,0.00 ,0.31 ,0.31 ,0.62 ,0.62 ,0.93 ,0.93 ,0.93 ,0.93 ,0.93 ,0.62 ,0.62 ,0.62 ,0.62 ,0.62 ,0.93 ,1.23 ,1.23 ,1.23 ,0.93 ,0.93 ,0.93 ,0.31 ,1.23 ,1.23 ,1.23 ,1.54 ,1.54 ,1.54 ,1.85 ,0.93 ,0.93 ,1.23 ,1.23 ,1.23 ,1.23 ,0.93 ,1.23 ,1.23 ,0.93 ,0.62 ,0.93 ,0.93 ,0.93 ,0.31 ,0.31 ,2.78 ,2.78 ,2.47 ,2.47 ,3.40 ,6.17 ,6.79 ,4.32 ,5.25 ,5.25 ,5.25 ,5.87 ,3.40,3.09 ,3.70 ,8.95 ,8.95 ,8.64 ,8.95 ,8.64 ,8.33 ,8.33 ,3.40 ,4.94 ,5.25 ,3.40 ,3.40 ,4.01 ,3.40 ,4.32 ,3.40 
261,KED,Kenedy,Kenedy,476,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00,0.00 ,30.01 ,30.01 ,30.01 ,30.01 ,30.01 ,30.01 ,30.01 ,0.00 ,0.00 ,60.02 ,60.02 ,60.02 ,60.02 ,60.02 ,60.02 ,60.02 ,0.00 
263,KET,Kent,Kent,795,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,17.97 ,17.97 ,17.97 ,17.97 ,35.94 ,35.94 
265,KER,Kerr,Kerr,52267,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.27 ,0.27 ,0.55 ,0.55 ,0.55 ,0.55 ,0.55 ,0.27 ,0.27 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.27 ,0.55 ,0.55 ,0.55 ,0.55 ,0.55 ,0.55 ,0.27 ,0.27 ,0.27 ,0.27 ,0.55 ,0.27 ,0.27 ,0.27 ,0.00 ,0.00 ,0.00 ,(0.27),0.00 ,0.00 ,0.27 ,0.27 ,0.55 ,1.09 ,1.09 ,1.09 ,1.09 ,0.82 ,1.09 ,0.82 ,0.27 ,0.27 ,0.27 ,0.27 ,0.55 ,0.27 ,0.55 ,0.82 ,1.64 ,1.64 ,1.64 ,1.64 ,1.64 ,1.64 ,1.37 ,0.82 ,0.82 ,1.09 ,0.82 ,0.82 ,0.55 ,0.55 ,0.27 ,0.27 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.28 ,3.55 ,3.55 ,3.55 ,6.29 ,8.20 ,12.57 ,10.39 ,10.66 ,10.66 ,10.66 ,9.29 ,10.93,7.65 ,10.66 ,10.66 ,10.66 ,10.39 ,10.39 ,6.83 ,9.57 ,6.83 ,8.75 ,21.59 ,21.87 ,20.50 ,21.32 ,25.97 ,24.87 ,27.06 ,17.77 
267,KIM,Kimble,Kimble,4344,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.29 ,3.29 ,3.29 ,3.29 ,3.29 ,3.29 ,3.29 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.29 ,0.00 ,0.00 ,9.87 ,13.15 ,13.15,13.15 ,13.15 ,16.44 ,16.44 ,6.58 ,16.44 ,13.15 ,13.15 ,9.87 ,9.87 ,9.87 ,9.87 ,(3.29),0.00 ,0.00 ,0.00 ,6.58 ,6.58 
269,KIN,King,King,309,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
271,KIE,Kinney,Kinney,3462,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.13 ,4.13 ,4.13 ,4.13 ,4.13 ,4.13 ,4.13 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.13 ,4.13 ,4.13 ,8.25 ,4.13 ,4.13 ,4.13 ,0.00 ,0.00 ,0.00 ,(4.13),0.00,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.13 ,4.13 ,4.13 ,4.13 ,4.13 ,4.13 ,4.13 ,4.13 ,4.13 ,4.13 ,4.13 
273,KLE,Kleberg,Kleberg,30987,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.46 ,0.46 ,0.46 ,0.46 ,0.46 ,0.46 ,0.92 ,0.46 ,0.46 ,0.46 ,0.46 ,0.46 ,0.46 ,0.00 ,0.00 ,0.00 ,0.00 ,0.46 ,0.46 ,1.38 ,1.38 ,1.84 ,1.84 ,1.84 ,1.84 ,1.84 ,0.92 ,1.38 ,0.92 ,1.38 ,1.38 ,0.46 ,0.46 ,0.46 ,0.92 ,0.92 ,0.46 ,0.46 ,0.92 ,0.92 ,0.92 ,0.00 ,0.46 ,0.46 ,0.46 ,0.46 ,0.46 ,1.38 ,1.84 ,1.38 ,1.38 ,1.38 ,1.38 ,1.38 ,0.92 ,0.46 ,0.46 ,0.46 ,0.92 ,0.92 ,0.92 ,0.46 ,0.46 ,0.46 ,0.46 ,0.46 ,0.46 ,0.46 ,0.92 ,0.92 ,0.92 ,0.92 ,1.38 ,1.38 ,1.38 ,0.92 ,0.92 ,0.92 ,0.92 ,0.00 ,0.00 ,1.38 ,1.84 ,2.31 ,3.23 ,4.15 ,5.53 ,5.53 ,4.61 ,5.07 ,7.84 ,11.53 ,13.83 ,15.67 ,17.98,20.29 ,20.29 ,20.75 ,16.14 ,17.52 ,17.98 ,16.14 ,15.67 ,30.43 ,33.19 ,41.49 ,36.88 ,37.34 ,41.95 ,55.78 ,47.02 ,47.95 ,40.57 
275,KNO,Knox,Knox,3937,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.63 ,3.63 ,3.63 ,3.63 ,3.63 ,3.63 ,3.63 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,7.26 ,7.26,7.26 ,7.26 ,7.26 ,7.26 ,7.26 ,3.63 ,7.26 ,7.26 ,10.89 ,10.89 ,10.89 ,10.89 ,21.77 ,21.77 ,25.40 ,29.03 ,39.91 ,39.91 
283,LAS,La Salle,Lamar,50014,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.29 ,0.29 ,0.29 ,0.29 ,0.86 ,0.86 ,0.86 ,0.57 ,0.57 ,0.57 ,0.57 ,0.57 ,0.57 ,0.86 ,0.86 ,0.86 ,1.43 ,1.43 ,0.86 ,0.86 ,0.57 ,0.57 ,0.29 ,(0.29),(0.29),(0.29),(0.29),(0.29),(0.29),0.29 ,0.00 ,0.29 ,0.29 ,0.29 ,0.29 ,12.57 ,12.28 ,12.57 ,15.14 ,16.85 ,16.85 ,16.85 ,5.14 ,5.71 ,7.14 ,4.57 ,2.86 ,6.28 ,6.28 ,7.71 ,9.43 ,8.28 ,9.71 ,9.71 ,7.71 ,7.71 ,5.71 ,5.14 ,6.00 ,4.28 ,4.86 ,4.86 ,5.14 ,5.14 ,3.43 ,2.86 ,3.43 ,2.86 ,3.43 ,3.14 ,3.14 ,4.86 ,4.57 ,4.57 ,4.86 ,2.57 ,2.57 ,3.14 ,2.00 ,2.29 ,2.57 ,2.29 ,3.14 ,3.14 ,5.14 ,6.28 ,5.71 ,10.28 ,10.28 ,11.43 ,11.43 ,15.14 ,14.28 ,16.57 ,12.85 ,12.85 ,17.14 ,17.14 ,16.00 ,18.85,16.57 ,20.57 ,20.57 ,17.14 ,19.14 ,14.00 ,14.57 ,16.57 ,17.42 ,21.71 ,20.57 ,22.28 ,24.56 ,20.28 ,18.28 ,22.28 ,17.99 ,19.42 
277,LAM,Lamar,Lamb,12776,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.12 ,1.12 ,1.12 ,1.12 ,1.12 ,1.12 ,1.12 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.12 ,1.12 ,1.12 ,1.12 ,1.12 ,1.12 ,1.12 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.12 ,1.12 ,1.12 ,1.12 ,1.12 ,2.24 ,2.24 ,1.12 ,1.12 ,1.12 ,2.24 ,2.24 ,1.12 ,3.35 ,3.35 ,4.47 ,4.47 ,5.59 ,5.59 ,6.71 ,4.47 ,4.47 ,3.35 ,3.35 ,1.12 ,3.35 ,4.47 ,4.47 ,4.47 ,4.47 ,5.59 ,5.59 ,3.35 ,1.12 ,1.12 ,1.12 ,1.12 ,0.00 ,0.00 ,0.00 ,1.12 ,1.12 ,1.12 ,1.12 ,2.24 ,2.24 ,1.12 ,1.12 ,1.12 ,1.12 ,3.35 ,7.83 ,11.18 ,13.42 ,12.30 ,12.30 ,14.54 ,13.42 ,7.83 ,5.59 ,4.47 ,7.83 ,7.83 ,5.59 ,5.59 ,10.06,12.30 ,19.01 ,15.65 ,15.65 ,15.65 ,17.89 ,33.55 ,30.19 ,25.72 ,27.95 ,27.95 ,27.95 ,40.25 ,23.48 ,34.66 ,41.37 ,48.08 ,48.08 
279,LAB,Lamb,Lampasas,21037,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.68 ,0.68 ,0.68 ,1.36 ,1.36 ,1.36 ,1.36 ,1.36 ,0.68 ,0.68 ,0.00 ,0.00 ,0.68 ,0.00 ,(0.68),0.00 ,0.00 ,0.00 ,0.00 ,(0.68),0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.68 ,0.68 ,0.68 ,0.68 ,1.36 ,1.36 ,1.36 ,1.36 ,1.36 ,2.04 ,2.04 ,2.72 ,2.72 ,2.72 ,2.04 ,2.04 ,1.36 ,1.36 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.68 ,0.68 ,0.68 ,0.68 ,0.68 ,0.68 ,0.68 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.36 ,2.72 ,2.72 ,4.07 ,4.75 ,5.43 ,6.11 ,5.43 ,4.07 ,4.07 ,2.72 ,2.04 ,1.36 ,1.36 ,0.68 ,0.68,0.68 ,0.68 ,0.68 ,0.68 ,0.00 ,0.00 ,6.79 ,8.15 ,11.54 ,12.90 ,12.90 ,12.90 ,13.58 ,9.51 ,8.15 ,5.43 ,4.07 ,5.43 
281,LAP,Lampasas,La Salle,8309,,,,,,,,,,,,,,,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.72 ,1.72 ,1.72 ,1.72 ,1.72 ,1.72 ,1.72 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.72 ,1.72 ,1.72 ,1.72 ,3.44 ,5.16 ,5.16 ,3.44 ,3.44 ,3.44 ,3.44 ,1.72 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.72 ,1.72 ,5.16 ,5.16 ,5.16 ,5.16 ,5.16 ,5.16 ,5.16 ,1.72 ,5.16 ,5.16 ,5.16 ,10.32 ,10.32,18.91 ,22.35 ,18.91 ,18.91 ,18.91 ,18.91 ,46.42 ,55.02 ,80.81 ,94.56 ,94.56 ,94.56 ,108.32 ,79.09 ,68.77 ,42.98 ,404.04 ,404.04 
285,LAV,Lavaca,Lavaca,20735,,,,,,,,,,,,,,,0.69 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.69 ,0.69 ,0.69 ,0.69 ,1.38 ,2.07 ,2.07 ,1.38 ,1.38 ,1.38 ,1.38 ,0.69 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.69 ,0.69 ,0.69 ,0.69 ,0.69 ,0.69 ,0.69 ,0.69 ,0.69 ,0.69 ,0.69 ,0.69 ,0.69 ,0.69 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.69 ,0.69 ,0.69 ,1.38 ,1.38 ,1.38 ,1.38 ,0.69 ,0.69 ,0.69 ,0.00 ,0.69 ,0.69 ,0.69 ,2.07 ,2.07 ,2.07 ,2.76 ,2.07 ,2.07 ,2.76 ,2.07 ,4.13 ,4.82 ,4.82 ,4.82 ,4.82 ,4.13 ,4.13 ,2.76 ,2.07 ,2.07 ,2.07 ,2.07 ,2.07 ,1.38 ,0.69 ,15.16 ,31.69 ,43.40 ,43.40 ,44.09 ,53.05 ,59.25 ,50.98 ,37.20 ,26.18 ,26.18 ,31.00 ,24.11,28.94 ,39.96 ,42.72 ,42.03 ,42.03 ,45.47 ,44.09 ,42.72 ,36.52 ,37.20 ,105.41 ,105.41 ,98.52 ,105.41 ,104.03 ,95.77 ,155.71 ,87.50 
